company_name,order_time,product_name,price,quantity,total_price,customer_count,day_of_week,hour
Feed Up,2026-02-26 12:26:57,Burger,27000,5,135000,1,Thursday,12
Oqtepa Lavash,2026-03-04 08:06:14,Lavash,28500,1,28500,1,Wednesday,8
KFC,2026-03-10 03:45:37,Fries,19000,2,38000,1,Tuesday,3
Max Way,2026-02-26 08:25:44,Lavash,32000,2,64000,1,Thursday,8
Max Way,2026-03-08 14:43:27,Lavash,27500,2,55000,2,Sunday,14
Oqtepa Lavash,2026-03-13 18:57:09,Burger,31500,1,31500,1,Friday,18
Evos,2026-03-14 18:13:36,Burger,25500,3,76500,1,Saturday,18
KFC,2026-03-02 19:39:11,Pizza,37000,1,37000,1,Monday,19
Evos,2026-02-27 21:18:51,Burger,31000,1,31000,3,Friday,21
KFC,2026-03-08 10:07:58,Burger,28000,2,56000,2,Sunday,10
Evos,2026-03-21 09:41:19,Burger,25500,1,25500,1,Saturday,9
KFC,2026-03-11 14:32:36,Fries,18000,2,36000,1,Wednesday,14
Evos,2026-02-26 11:49:20,Burger,31500,2,63000,1,Thursday,11
Evos,2026-03-04 11:13:10,Fries,22000,2,44000,3,Wednesday,11
Max Way,2026-03-11 11:17:36,Burger,37000,3,111000,1,Wednesday,11
Feed Up,2026-03-15 21:18:41,Burger,29500,2,59000,1,Sunday,21
Feed Up,2026-02-28 09:22:45,Lavash,32000,2,64000,2,Saturday,9
KFC,2026-03-15 21:32:59,Lavash,33000,2,66000,1,Sunday,21
KFC,2026-02-26 13:16:02,Pizza,31000,1,31000,2,Thursday,13
Oqtepa Lavash,2026-03-22 14:08:27,Pizza,33500,4,134000,1,Sunday,14
Evos,2026-02-26 18:36:40,Burger,29500,1,29500,3,Thursday,18
Oqtepa Lavash,2026-03-12 11:01:20,Burger,23000,3,69000,3,Thursday,11
Oqtepa Lavash,2026-03-15 16:26:48,Lavash,24500,1,24500,1,Sunday,16
Max Way,2026-03-11 01:24:04,Cola,15000,3,45000,1,Wednesday,1
Feed Up,2026-03-12 08:59:39,Pizza,40000,2,80000,1,Thursday,8
Max Way,2026-03-12 19:00:35,Lavash,33500,2,67000,1,Thursday,19
Max Way,2026-03-04 19:46:07,Burger,33500,3,100500,1,Wednesday,19
Feed Up,2026-03-10 11:15:44,Hot-dog,24000,2,48000,1,Tuesday,11
Evos,2026-03-22 21:02:37,Fries,18500,1,18500,1,Sunday,21
KFC,2026-03-14 08:35:43,Pizza,37500,3,112500,1,Saturday,8
Evos,2026-03-14 13:11:40,Pizza,33000,1,33000,1,Saturday,13
KFC,2026-03-12 14:52:41,Burger,25000,2,50000,2,Thursday,14
Evos,2026-03-03 00:46:54,Hot-dog,18000,4,72000,1,Tuesday,0
Oqtepa Lavash,2026-02-26 17:31:11,Burger,38000,1,38000,2,Thursday,17
Max Way,2026-02-28 20:11:54,Burger,38000,3,114000,2,Saturday,20
Evos,2026-03-19 14:00:11,Burger,35500,1,35500,1,Thursday,14
Max Way,2026-03-23 14:14:04,Lavash,29500,1,29500,2,Monday,14
Evos,2026-03-16 14:44:50,Burger,36000,2,72000,1,Monday,14
Max Way,2026-03-11 10:14:26,Lavash,32000,1,32000,1,Wednesday,10
Oqtepa Lavash,2026-03-22 08:03:02,Lavash,25000,2,50000,1,Sunday,8
Evos,2026-03-24 21:30:13,Lavash,32000,2,64000,2,Tuesday,21
Max Way,2026-03-22 17:10:05,Lavash,26000,1,26000,1,Sunday,17
KFC,2026-03-22 12:08:52,Hot-dog,16500,1,16500,1,Sunday,12
KFC,2026-03-02 20:46:22,Lavash,35000,1,35000,1,Monday,20
Max Way,2026-03-16 13:20:32,Lavash,24000,2,48000,1,Monday,13
Evos,2026-02-28 20:56:20,Cola,15000,3,45000,1,Saturday,20
Evos,2026-03-22 06:04:07,Lavash,26500,4,106000,1,Sunday,6
KFC,2026-03-27 10:29:51,Burger,23000,1,23000,1,Friday,10
Max Way,2026-03-10 15:18:38,Pizza,33500,2,67000,2,Tuesday,15
Evos,2026-03-06 08:07:16,Lavash,30000,3,90000,1,Friday,8
Feed Up,2026-03-07 13:02:36,Hot-dog,20500,2,41000,2,Saturday,13
Oqtepa Lavash,2026-03-07 16:52:10,Hot-dog,22000,1,22000,1,Saturday,16
Oqtepa Lavash,2026-03-25 13:39:47,Lavash,24500,2,49000,2,Wednesday,13
KFC,2026-03-17 12:21:00,Cola,18000,3,54000,2,Tuesday,12
KFC,2026-03-14 12:26:12,Fries,22000,3,66000,3,Saturday,12
Oqtepa Lavash,2026-03-16 17:23:33,Lavash,29000,2,58000,1,Monday,17
Max Way,2026-03-12 13:01:28,Burger,36000,2,72000,1,Thursday,13
Feed Up,2026-03-27 13:03:54,Fries,21000,3,63000,1,Friday,13
Evos,2026-03-20 11:30:13,Lavash,35000,3,105000,1,Friday,11
Oqtepa Lavash,2026-03-13 12:53:29,Lavash,32500,1,32500,2,Friday,12
Feed Up,2026-03-14 20:58:56,Pizza,36500,2,73000,1,Saturday,20
Max Way,2026-03-19 12:03:47,Lavash,31000,1,31000,1,Thursday,12
Evos,2026-03-05 15:17:26,Cola,17500,2,35000,1,Thursday,15
Evos,2026-03-15 12:37:44,Hot-dog,23000,1,23000,2,Sunday,12
Max Way,2026-03-03 21:55:39,Cola,17500,1,17500,1,Tuesday,21
Feed Up,2026-03-14 20:39:10,Fries,18500,2,37000,3,Saturday,20
Oqtepa Lavash,2026-03-14 16:52:41,Lavash,30500,1,30500,2,Saturday,16
Evos,2026-03-01 11:58:50,Lavash,34500,2,69000,1,Sunday,11
Evos,2026-03-11 16:29:42,Cola,17500,2,35000,2,Wednesday,16
Evos,2026-02-28 05:49:28,Fries,18500,1,18500,1,Saturday,5
Oqtepa Lavash,2026-02-27 17:54:26,Fries,16000,2,32000,1,Friday,17
Feed Up,2026-03-18 18:00:21,Lavash,24000,2,48000,1,Wednesday,18
Feed Up,2026-03-22 19:46:10,Fries,21500,2,43000,2,Sunday,19
Max Way,2026-03-16 11:28:42,Lavash,24000,1,24000,1,Monday,11
Evos,2026-03-22 13:43:49,Cola,15000,2,30000,3,Sunday,13
Evos,2026-03-16 19:02:36,Burger,22000,1,22000,1,Monday,19
KFC,2026-03-01 15:21:07,Hot-dog,23000,5,115000,1,Sunday,15
Evos,2026-03-20 12:10:13,Burger,24500,1,24500,1,Friday,12
Feed Up,2026-03-07 11:31:07,Hot-dog,20500,4,82000,1,Saturday,11
Evos,2026-03-07 19:58:01,Burger,22000,2,44000,1,Saturday,19
Evos,2026-03-10 09:03:05,Burger,26500,1,26500,2,Tuesday,9
KFC,2026-03-07 09:59:54,Lavash,26500,1,26500,2,Saturday,9
Max Way,2026-03-11 12:51:31,Burger,32000,3,96000,1,Wednesday,12
KFC,2026-03-15 23:09:23,Burger,22500,3,67500,1,Sunday,23
Max Way,2026-03-08 19:28:51,Lavash,35000,3,105000,1,Sunday,19
Max Way,2026-03-23 11:40:22,Lavash,25500,1,25500,2,Monday,11
Feed Up,2026-03-21 14:05:14,Pizza,35000,4,140000,1,Saturday,14
Max Way,2026-03-03 19:27:46,Pizza,31500,2,63000,1,Tuesday,19
Max Way,2026-03-13 14:51:52,Burger,29500,3,88500,2,Friday,14
Feed Up,2026-03-16 13:08:22,Burger,32500,3,97500,2,Monday,13
Oqtepa Lavash,2026-03-03 08:42:30,Lavash,32500,1,32500,2,Tuesday,8
Oqtepa Lavash,2026-03-21 21:17:59,Cola,17500,1,17500,1,Saturday,21
Evos,2026-03-13 18:54:20,Fries,19500,2,39000,1,Friday,18
Max Way,2026-03-12 20:24:46,Burger,29500,1,29500,1,Thursday,20
KFC,2026-03-13 14:48:33,Fries,16500,1,16500,1,Friday,14
Feed Up,2026-03-19 13:56:18,Lavash,27500,2,55000,1,Thursday,13
Evos,2026-03-15 10:38:29,Burger,26000,1,26000,1,Sunday,10
Oqtepa Lavash,2026-03-15 18:19:52,Lavash,32500,2,65000,2,Sunday,18
Oqtepa Lavash,2026-02-28 18:34:59,Lavash,30500,1,30500,1,Saturday,18
Evos,2026-03-07 14:34:08,Lavash,36000,2,72000,1,Saturday,14
Feed Up,2026-02-26 14:26:27,Lavash,30500,2,61000,1,Thursday,14
Max Way,2026-03-03 18:59:37,Lavash,25000,3,75000,1,Tuesday,18
Oqtepa Lavash,2026-03-11 13:23:26,Pizza,37500,5,187500,1,Wednesday,13
Evos,2026-03-15 18:28:27,Lavash,34000,4,136000,1,Sunday,18
Oqtepa Lavash,2026-03-24 20:08:07,Fries,20000,1,20000,3,Tuesday,20
Evos,2026-02-28 15:24:33,Cola,15500,3,46500,2,Saturday,15
Feed Up,2026-03-21 09:28:27,Lavash,31500,3,94500,1,Saturday,9
Evos,2026-02-28 21:04:13,Fries,17500,1,17500,2,Saturday,21
Evos,2026-03-13 20:18:52,Burger,31000,2,62000,1,Friday,20
Evos,2026-03-06 14:10:18,Burger,32500,2,65000,3,Friday,14
Max Way,2026-03-22 11:48:27,Burger,30000,2,60000,3,Sunday,11
KFC,2026-02-28 18:57:34,Lavash,25000,2,50000,1,Saturday,18
Evos,2026-03-15 20:18:17,Cola,16000,1,16000,3,Sunday,20
Evos,2026-03-25 10:31:02,Burger,22000,1,22000,1,Wednesday,10
Max Way,2026-03-07 21:45:17,Burger,37000,5,185000,1,Saturday,21
Evos,2026-03-26 12:02:34,Lavash,24500,2,49000,1,Thursday,12
Oqtepa Lavash,2026-03-16 13:28:25,Lavash,35000,2,70000,1,Monday,13
Evos,2026-03-14 11:06:35,Pizza,37500,3,112500,1,Saturday,11
Max Way,2026-03-14 21:37:48,Burger,31500,2,63000,1,Saturday,21
KFC,2026-03-23 08:55:33,Hot-dog,23000,1,23000,1,Monday,8
Oqtepa Lavash,2026-03-18 13:48:27,Burger,28500,2,57000,1,Wednesday,13
Evos,2026-03-20 13:31:54,Lavash,24000,4,96000,1,Friday,13
Evos,2026-03-14 08:04:25,Burger,29500,1,29500,1,Saturday,8
Oqtepa Lavash,2026-03-27 23:39:01,Pizza,31500,2,63000,3,Friday,23
KFC,2026-03-27 07:23:23,Lavash,24000,1,24000,2,Friday,7
Oqtepa Lavash,2026-03-06 09:30:31,Pizza,30000,1,30000,2,Friday,9
Oqtepa Lavash,2026-03-23 14:59:08,Lavash,34500,2,69000,2,Monday,14
Evos,2026-03-02 11:43:07,Lavash,35500,4,142000,2,Monday,11
Feed Up,2026-03-16 04:50:31,Lavash,28000,1,28000,1,Monday,4
Evos,2026-03-16 11:14:42,Fries,18500,2,37000,3,Monday,11
Max Way,2026-03-08 21:37:17,Lavash,28000,4,112000,1,Sunday,21
Max Way,2026-03-02 13:59:30,Fries,16000,2,32000,1,Monday,13
Evos,2026-03-04 17:02:49,Burger,28500,1,28500,1,Wednesday,17
Oqtepa Lavash,2026-03-12 20:59:22,Burger,28500,1,28500,1,Thursday,20
Feed Up,2026-03-04 16:51:32,Fries,21000,4,84000,1,Wednesday,16
KFC,2026-03-19 15:59:09,Hot-dog,19500,3,58500,2,Thursday,15
Evos,2026-03-22 16:14:22,Lavash,33500,2,67000,1,Sunday,16
Max Way,2026-03-01 19:14:37,Burger,37500,3,112500,1,Sunday,19
Evos,2026-03-21 10:14:26,Lavash,31000,2,62000,1,Saturday,10
Evos,2026-03-08 19:38:19,Cola,16000,1,16000,1,Sunday,19
KFC,2026-03-16 21:31:09,Pizza,36500,2,73000,1,Monday,21
Evos,2026-03-05 11:31:43,Cola,16000,2,32000,2,Thursday,11
Max Way,2026-03-23 14:21:05,Fries,16500,5,82500,1,Monday,14
Feed Up,2026-03-24 13:13:07,Lavash,26000,4,104000,1,Tuesday,13
Oqtepa Lavash,2026-03-20 12:58:22,Burger,36000,1,36000,1,Friday,12
KFC,2026-03-08 17:41:34,Burger,29000,4,116000,2,Sunday,17
Evos,2026-03-02 17:51:23,Burger,32500,1,32500,1,Monday,17
KFC,2026-03-20 05:46:15,Burger,30000,1,30000,2,Friday,5
Oqtepa Lavash,2026-03-01 21:40:41,Fries,16000,1,16000,1,Sunday,21
Feed Up,2026-03-22 23:54:08,Lavash,34000,2,68000,3,Sunday,23
Feed Up,2026-03-09 22:35:44,Burger,35000,2,70000,1,Monday,22
Max Way,2026-03-26 19:34:34,Pizza,36500,3,109500,3,Thursday,19
KFC,2026-03-11 21:35:06,Burger,27000,2,54000,2,Wednesday,21
Max Way,2026-02-28 01:39:59,Cola,17000,1,17000,2,Saturday,1
Max Way,2026-02-26 15:09:59,Lavash,31000,2,62000,1,Thursday,15
KFC,2026-03-22 19:12:55,Pizza,32000,1,32000,3,Sunday,19
KFC,2026-03-20 20:53:20,Hot-dog,18000,1,18000,1,Friday,20
KFC,2026-03-22 16:52:06,Burger,34000,2,68000,2,Sunday,16
KFC,2026-03-07 23:24:18,Cola,18000,3,54000,2,Saturday,23
Evos,2026-03-07 20:12:39,Burger,35000,3,105000,3,Saturday,20
Max Way,2026-03-10 01:33:00,Pizza,30000,1,30000,1,Tuesday,1
Evos,2026-03-20 20:32:49,Burger,31500,4,126000,2,Friday,20
Feed Up,2026-03-18 11:29:15,Lavash,25500,4,102000,2,Wednesday,11
Feed Up,2026-03-13 17:38:14,Lavash,25500,3,76500,2,Friday,17
Evos,2026-03-19 09:56:53,Fries,21500,1,21500,2,Thursday,9
Evos,2026-02-28 18:39:58,Lavash,31500,1,31500,3,Saturday,18
Max Way,2026-03-03 14:04:08,Pizza,40000,1,40000,1,Tuesday,14
Oqtepa Lavash,2026-03-24 22:54:47,Lavash,33500,2,67000,1,Tuesday,22
Max Way,2026-03-06 18:09:44,Pizza,30500,2,61000,2,Friday,18
Feed Up,2026-03-09 21:42:52,Fries,16500,1,16500,1,Monday,21
Max Way,2026-03-03 16:54:50,Burger,30500,1,30500,3,Tuesday,16
Oqtepa Lavash,2026-03-05 13:16:56,Hot-dog,22500,3,67500,1,Thursday,13
Max Way,2026-03-25 19:12:14,Lavash,26000,5,130000,1,Wednesday,19
Feed Up,2026-03-17 21:52:56,Lavash,28000,2,56000,1,Tuesday,21
Feed Up,2026-03-26 22:47:37,Hot-dog,18000,5,90000,1,Thursday,22
Feed Up,2026-03-10 14:47:50,Burger,34000,1,34000,1,Tuesday,14
Max Way,2026-03-01 20:20:30,Burger,33500,2,67000,1,Sunday,20
Oqtepa Lavash,2026-03-10 03:52:13,Pizza,38000,2,76000,1,Tuesday,3
Evos,2026-03-22 14:08:11,Pizza,33000,4,132000,1,Sunday,14
Feed Up,2026-03-25 12:27:08,Fries,16500,1,16500,2,Wednesday,12
Max Way,2026-03-07 19:09:26,Lavash,28500,1,28500,1,Saturday,19
Max Way,2026-03-01 21:23:24,Cola,18000,2,36000,1,Sunday,21
Oqtepa Lavash,2026-03-19 13:40:40,Burger,26500,2,53000,1,Thursday,13
Evos,2026-03-01 14:15:39,Burger,38000,4,152000,2,Sunday,14
KFC,2026-03-05 07:38:26,Pizza,34000,2,68000,3,Thursday,7
Evos,2026-03-22 13:55:46,Cola,17000,2,34000,2,Sunday,13
Oqtepa Lavash,2026-02-28 20:27:42,Pizza,36500,1,36500,1,Saturday,20
Feed Up,2026-03-08 17:35:20,Hot-dog,24000,2,48000,1,Sunday,17
KFC,2026-03-25 12:43:57,Pizza,40000,5,200000,1,Wednesday,12
Feed Up,2026-03-25 18:26:39,Burger,30500,5,152500,1,Wednesday,18
Oqtepa Lavash,2026-03-07 12:18:18,Burger,36000,3,108000,3,Saturday,12
Evos,2026-03-12 13:15:23,Lavash,26500,5,132500,2,Thursday,13
Max Way,2026-03-01 11:56:48,Lavash,24500,5,122500,1,Sunday,11
Oqtepa Lavash,2026-03-07 06:31:40,Cola,15000,5,75000,2,Saturday,6
KFC,2026-03-21 13:35:12,Lavash,24500,3,73500,1,Saturday,13
KFC,2026-02-27 10:03:58,Lavash,31500,2,63000,2,Friday,10
KFC,2026-03-01 07:23:56,Pizza,33000,1,33000,1,Sunday,7
Oqtepa Lavash,2026-03-15 12:00:59,Fries,21000,2,42000,1,Sunday,12
Evos,2026-03-08 07:34:23,Lavash,28500,1,28500,1,Sunday,7
Oqtepa Lavash,2026-03-19 11:27:08,Burger,23000,3,69000,3,Thursday,11
KFC,2026-03-09 07:25:20,Burger,30000,4,120000,2,Monday,7
Max Way,2026-03-21 06:19:07,Lavash,29500,1,29500,1,Saturday,6
Oqtepa Lavash,2026-03-14 19:49:01,Fries,15000,2,30000,1,Saturday,19
Feed Up,2026-03-16 10:21:40,Lavash,31500,2,63000,2,Monday,10
Max Way,2026-03-03 20:53:19,Pizza,40000,5,200000,3,Tuesday,20
Max Way,2026-03-26 09:13:31,Burger,35000,1,35000,2,Thursday,9
Evos,2026-03-11 13:57:25,Burger,35000,4,140000,1,Wednesday,13
Evos,2026-03-16 13:28:45,Fries,19500,1,19500,2,Monday,13
Max Way,2026-03-07 15:15:47,Lavash,25000,2,50000,1,Saturday,15
Feed Up,2026-03-06 18:04:41,Cola,17500,2,35000,1,Friday,18
Evos,2026-03-10 18:56:09,Hot-dog,21500,3,64500,1,Tuesday,18
Oqtepa Lavash,2026-03-11 12:49:06,Fries,19500,4,78000,2,Wednesday,12
Feed Up,2026-02-27 17:39:02,Cola,16500,2,33000,1,Friday,17
Evos,2026-03-16 18:24:56,Lavash,25000,4,100000,1,Monday,18
Evos,2026-03-23 11:12:18,Cola,16000,3,48000,1,Monday,11
Evos,2026-03-03 19:24:16,Pizza,34000,1,34000,1,Tuesday,19
Max Way,2026-03-15 11:58:06,Burger,32500,4,130000,2,Sunday,11
Oqtepa Lavash,2026-03-27 16:23:26,Lavash,31000,1,31000,2,Friday,16
Max Way,2026-03-15 15:28:41,Hot-dog,15000,2,30000,2,Sunday,15
Feed Up,2026-02-28 12:54:03,Cola,16500,1,16500,2,Saturday,12
Max Way,2026-03-01 21:37:57,Lavash,35000,2,70000,1,Sunday,21
Evos,2026-03-08 13:21:02,Burger,22500,3,67500,2,Sunday,13
Evos,2026-03-14 13:28:58,Lavash,36000,3,108000,1,Saturday,13
KFC,2026-03-16 18:26:42,Burger,22500,1,22500,1,Monday,18
Evos,2026-03-09 12:37:22,Burger,24000,1,24000,1,Monday,12
Oqtepa Lavash,2026-03-01 18:01:11,Fries,18000,4,72000,2,Sunday,18
KFC,2026-03-25 20:58:42,Lavash,28500,2,57000,1,Wednesday,20
Max Way,2026-03-01 13:33:04,Burger,30500,4,122000,1,Sunday,13
Max Way,2026-03-08 21:43:35,Lavash,24500,3,73500,2,Sunday,21
Max Way,2026-03-11 20:39:05,Cola,16500,1,16500,1,Wednesday,20
Evos,2026-03-15 22:22:33,Cola,17000,4,68000,1,Sunday,22
Evos,2026-03-26 17:46:59,Cola,15500,2,31000,2,Thursday,17
KFC,2026-03-04 18:37:16,Lavash,30500,1,30500,1,Wednesday,18
KFC,2026-03-07 21:08:06,Lavash,33000,3,99000,1,Saturday,21
Oqtepa Lavash,2026-03-25 11:04:19,Lavash,26500,4,106000,1,Wednesday,11
Oqtepa Lavash,2026-03-12 21:44:28,Cola,17500,3,52500,2,Thursday,21
Evos,2026-03-15 15:34:42,Pizza,38000,5,190000,3,Sunday,15
Evos,2026-03-25 01:42:02,Fries,17500,4,70000,1,Wednesday,1
Feed Up,2026-03-20 09:32:17,Burger,33000,4,132000,1,Friday,9
Evos,2026-03-20 11:29:44,Pizza,38000,4,152000,1,Friday,11
Evos,2026-03-14 07:33:28,Burger,35000,4,140000,1,Saturday,7
Evos,2026-03-15 05:48:06,Fries,19000,2,38000,1,Sunday,5
Feed Up,2026-03-22 19:34:12,Burger,26500,3,79500,1,Sunday,19
Oqtepa Lavash,2026-03-08 20:59:01,Lavash,25000,3,75000,1,Sunday,20
Evos,2026-03-05 09:33:06,Fries,21500,2,43000,2,Thursday,9
Max Way,2026-02-27 14:04:32,Pizza,38500,2,77000,1,Friday,14
Oqtepa Lavash,2026-03-16 18:27:23,Fries,22000,2,44000,1,Monday,18
Feed Up,2026-03-21 13:56:31,Lavash,25000,2,50000,1,Saturday,13
KFC,2026-03-04 16:36:59,Burger,32500,1,32500,1,Wednesday,16
Evos,2026-03-16 07:04:34,Pizza,36500,2,73000,1,Monday,7
Oqtepa Lavash,2026-03-02 20:32:23,Hot-dog,24000,1,24000,3,Monday,20
Evos,2026-03-07 21:38:09,Lavash,26500,4,106000,1,Saturday,21
KFC,2026-03-11 17:26:52,Pizza,36500,3,109500,1,Wednesday,17
Oqtepa Lavash,2026-02-27 20:54:36,Lavash,26500,1,26500,2,Friday,20
Oqtepa Lavash,2026-03-24 13:20:22,Burger,37000,4,148000,1,Tuesday,13
Feed Up,2026-03-02 04:16:04,Burger,29000,2,58000,2,Monday,4
Evos,2026-03-12 18:55:42,Burger,29000,3,87000,1,Thursday,18
Max Way,2026-03-15 18:25:12,Burger,33000,2,66000,1,Sunday,18
Evos,2026-03-08 18:02:01,Lavash,33500,2,67000,1,Sunday,18
Evos,2026-03-13 22:52:17,Fries,19000,4,76000,1,Friday,22
Evos,2026-02-26 20:58:33,Lavash,24000,2,48000,2,Thursday,20
Evos,2026-02-28 05:43:16,Fries,20500,2,41000,2,Saturday,5
Evos,2026-03-08 21:24:14,Burger,31500,1,31500,1,Sunday,21
Oqtepa Lavash,2026-03-25 16:24:11,Burger,28000,4,112000,2,Wednesday,16
Evos,2026-03-10 13:29:49,Lavash,34500,5,172500,1,Tuesday,13
Feed Up,2026-03-13 12:44:34,Fries,21500,5,107500,1,Friday,12
KFC,2026-03-23 14:13:49,Burger,35500,2,71000,1,Monday,14
Oqtepa Lavash,2026-03-07 11:49:53,Fries,17500,5,87500,1,Saturday,11
Feed Up,2026-03-24 21:26:55,Lavash,30500,5,152500,1,Tuesday,21
Oqtepa Lavash,2026-03-03 12:59:04,Fries,17000,2,34000,3,Tuesday,12
Evos,2026-03-01 07:25:22,Burger,28000,3,84000,2,Sunday,7
Max Way,2026-03-05 06:58:46,Lavash,29000,2,58000,1,Thursday,6
Feed Up,2026-03-22 21:52:10,Burger,36000,3,108000,1,Sunday,21
Oqtepa Lavash,2026-03-23 10:51:46,Hot-dog,17000,1,17000,2,Monday,10
Evos,2026-03-13 15:46:04,Lavash,26000,1,26000,3,Friday,15
Max Way,2026-03-10 22:20:02,Lavash,25500,1,25500,2,Tuesday,22
Max Way,2026-03-01 18:43:44,Pizza,39000,1,39000,2,Sunday,18
Oqtepa Lavash,2026-03-22 20:16:39,Lavash,34000,4,136000,1,Sunday,20
Feed Up,2026-03-07 12:06:07,Lavash,24000,2,48000,1,Saturday,12
KFC,2026-02-27 19:56:18,Hot-dog,16000,1,16000,1,Friday,19
Feed Up,2026-03-07 13:35:49,Lavash,31000,2,62000,1,Saturday,13
Feed Up,2026-03-24 13:13:58,Lavash,24000,3,72000,1,Tuesday,13
Evos,2026-03-24 20:11:04,Hot-dog,24000,3,72000,3,Tuesday,20
Max Way,2026-03-19 05:47:32,Hot-dog,19000,5,95000,1,Thursday,5
Evos,2026-03-05 12:28:59,Burger,34000,1,34000,3,Thursday,12
Max Way,2026-03-03 07:55:13,Hot-dog,20500,1,20500,1,Tuesday,7
Oqtepa Lavash,2026-03-06 13:58:18,Burger,31500,5,157500,1,Friday,13
Evos,2026-03-23 12:24:04,Burger,28000,2,56000,1,Monday,12
Feed Up,2026-03-19 16:02:45,Cola,16000,5,80000,1,Thursday,16
Max Way,2026-03-18 18:19:02,Burger,37000,1,37000,2,Wednesday,18
Max Way,2026-02-27 18:32:30,Fries,19500,2,39000,1,Friday,18
KFC,2026-03-15 02:51:16,Burger,24500,1,24500,2,Sunday,2
Evos,2026-03-01 12:58:10,Burger,37500,1,37500,1,Sunday,12
Max Way,2026-03-26 13:54:52,Cola,15500,1,15500,1,Thursday,13
KFC,2026-03-22 19:53:10,Fries,16500,2,33000,2,Sunday,19
Feed Up,2026-03-19 21:51:52,Pizza,37000,2,74000,3,Thursday,21
Evos,2026-02-28 02:14:26,Lavash,30000,1,30000,2,Saturday,2
Max Way,2026-03-24 15:37:27,Burger,36000,2,72000,1,Tuesday,15
Oqtepa Lavash,2026-03-20 06:50:34,Burger,27500,2,55000,2,Friday,6
Max Way,2026-03-11 21:58:07,Lavash,26000,2,52000,2,Wednesday,21
Feed Up,2026-03-08 19:51:28,Lavash,34000,5,170000,1,Sunday,19
Oqtepa Lavash,2026-03-04 19:30:13,Lavash,28000,5,140000,2,Wednesday,19
Max Way,2026-03-10 14:47:05,Lavash,31000,2,62000,1,Tuesday,14
Oqtepa Lavash,2026-03-25 17:08:01,Pizza,36500,1,36500,2,Wednesday,17
Max Way,2026-03-05 01:17:17,Burger,38000,2,76000,1,Thursday,1
KFC,2026-03-16 21:47:53,Burger,26000,3,78000,3,Monday,21
Feed Up,2026-02-28 18:43:22,Pizza,39500,2,79000,1,Saturday,18
Feed Up,2026-02-28 14:46:42,Hot-dog,24000,1,24000,1,Saturday,14
Feed Up,2026-03-01 06:58:46,Lavash,26000,3,78000,1,Sunday,6
Feed Up,2026-02-28 08:45:09,Pizza,37500,2,75000,1,Saturday,8
Feed Up,2026-03-14 14:13:31,Lavash,30500,3,91500,2,Saturday,14
Evos,2026-03-10 20:19:10,Fries,18000,3,54000,2,Tuesday,20
Oqtepa Lavash,2026-03-05 08:12:21,Lavash,34500,1,34500,2,Thursday,8
Max Way,2026-02-27 21:04:44,Lavash,35500,4,142000,1,Friday,21
KFC,2026-03-10 14:45:55,Burger,31500,2,63000,1,Tuesday,14
Oqtepa Lavash,2026-03-26 11:45:01,Lavash,30000,2,60000,3,Thursday,11
Evos,2026-03-18 14:39:19,Lavash,29000,1,29000,3,Wednesday,14
Oqtepa Lavash,2026-03-15 05:42:16,Burger,22000,2,44000,1,Sunday,5
Feed Up,2026-03-23 20:23:43,Pizza,30000,5,150000,2,Monday,20
KFC,2026-03-01 09:14:30,Hot-dog,20000,1,20000,3,Sunday,9
KFC,2026-03-02 10:26:00,Burger,27000,2,54000,1,Monday,10
Oqtepa Lavash,2026-03-03 20:24:57,Hot-dog,23000,1,23000,1,Tuesday,20
Oqtepa Lavash,2026-03-05 12:30:54,Hot-dog,15500,3,46500,1,Thursday,12
Evos,2026-02-28 19:24:19,Pizza,30500,3,91500,1,Saturday,19
Feed Up,2026-03-13 14:20:43,Lavash,26000,1,26000,1,Friday,14
Max Way,2026-03-22 12:54:41,Hot-dog,20500,5,102500,1,Sunday,12
Oqtepa Lavash,2026-03-05 15:40:15,Cola,18000,3,54000,1,Thursday,15
Oqtepa Lavash,2026-03-14 12:54:17,Hot-dog,15500,4,62000,2,Saturday,12
Oqtepa Lavash,2026-03-07 15:04:45,Burger,35500,1,35500,2,Saturday,15
KFC,2026-03-17 22:58:45,Lavash,30500,2,61000,1,Tuesday,22
Evos,2026-03-07 20:57:45,Burger,25000,4,100000,2,Saturday,20
Feed Up,2026-03-07 18:02:34,Lavash,33500,3,100500,1,Saturday,18
Feed Up,2026-03-14 07:26:39,Pizza,32000,3,96000,3,Saturday,7
Feed Up,2026-03-22 11:43:24,Hot-dog,23500,2,47000,1,Sunday,11
Oqtepa Lavash,2026-03-24 18:30:27,Lavash,31500,1,31500,1,Tuesday,18
Oqtepa Lavash,2026-02-28 13:18:42,Burger,24000,1,24000,1,Saturday,13
Evos,2026-03-13 13:45:46,Burger,29000,1,29000,2,Friday,13
Max Way,2026-03-03 03:13:59,Lavash,25000,2,50000,2,Tuesday,3
Feed Up,2026-03-07 18:52:21,Lavash,27500,5,137500,1,Saturday,18
Evos,2026-03-01 20:26:25,Cola,17500,1,17500,2,Sunday,20
Oqtepa Lavash,2026-03-09 19:58:48,Fries,15000,4,60000,2,Monday,19
Evos,2026-03-14 19:04:04,Lavash,25000,3,75000,2,Saturday,19
Evos,2026-03-02 12:05:55,Burger,32500,2,65000,2,Monday,12
KFC,2026-03-25 13:56:05,Burger,30500,1,30500,1,Wednesday,13
